,comment_id,video_id,comment_text,comment_published_time,comment_obtained_time,comment_like_count,comment_reply_count,spam_without_context,spam_with_context,non_english
206,Ugz1h37hECy2WCczUBV4AaABAg,uelHwf8o7_U,It’s February 2024 and this song seems to make me still cry. The year this came out love was still real not like how people love now people now just love for money 😭😭😭,2024-02-19T19:13:41Z,2024-02-21T05:46:33Z,0,0,0,0,0
207,UgzY_tkrg1D5-cHzd214AaABAg,uelHwf8o7_U,My them song,2024-01-29T12:04:30Z,2024-02-21T05:46:34Z,0,0,0,0,0
208,UgzxVH3ieX_Vy6AqKbx4AaABAg,uelHwf8o7_U,Ainda aqui em 2024 que música Eminem o melhor 🔥👏,2024-01-28T19:15:31Z,2024-02-21T05:46:34Z,10,0,,,1
209,UgxHGD-TnkiPdv34hzp4AaABAg,uelHwf8o7_U,❤,2024-01-29T11:04:14Z,2024-02-21T05:46:34Z,0,0,0,0,0
210,Ugy2r9cCrmXPaLwUWxd4AaABAg,uelHwf8o7_U,Por dios que temazooooooooo,2024-02-05T17:37:14Z,2024-02-21T05:46:33Z,0,0,,,1
211,UgyPLoMnizus0HITnJR4AaABAg,uelHwf8o7_U,ME,2024-02-17T20:10:39Z,2024-02-21T05:46:33Z,1,1,0,1,0
212,Ugw4Di5smX0yxm0GcEJ4AaABAg,uelHwf8o7_U,🤨,2024-01-30T17:35:34Z,2024-02-21T05:46:34Z,0,0,0,0,0
213,Ugx3tFjf8RlHUka2LjZ4AaABAg,uelHwf8o7_U,2024 no one !?,2024-02-15T20:58:03Z,2024-02-21T05:46:33Z,0,0,0,0,0
214,UgwG-W1OUDZQGVPbaSt4AaABAg,uelHwf8o7_U,😍😍,2024-02-17T04:52:20Z,2024-02-21T05:46:33Z,1,0,0,0,0
215,Ugxd5FzEDKk1mL4ogBN4AaABAg,uelHwf8o7_U,I think this song and not afraid are the first songs from Eminem where we all knew all the lyrics word for word and preyebdedthat we were in the music video. If not then something is probably wrong with me because I CANNOT be the only one who does that,2024-02-18T02:52:10Z,2024-02-21T05:46:33Z,0,0,0,0,0
216,UgzE78aE4LbQY46k-TF4AaABAg,uelHwf8o7_U,❤my favorite💫,2024-02-16T19:44:33Z,2024-02-21T05:46:33Z,0,0,0,0,0
217,UgxISHuFBv5OSFr5cox4AaABAg,uelHwf8o7_U,Просто красивая девочка !,2024-02-09T07:09:34Z,2024-02-21T05:46:33Z,0,0,,,1
218,UgyAibfaeiuTYFWWKiV4AaABAg,uelHwf8o7_U,2024  🇧🇷,2024-02-02T17:16:04Z,2024-02-21T05:46:34Z,0,0,0,0,0
219,UgxAmSCA9SUBTxpu_eR4AaABAg,uelHwf8o7_U,0:26,2024-02-03T03:16:41Z,2024-02-21T05:46:34Z,0,0,0,0,0
220,Ugxc4x8YofXH8NWuegt4AaABAg,uelHwf8o7_U,Alg br em 2024,2024-02-01T15:43:41Z,2024-02-21T05:46:34Z,1,0,,,1
221,Ugx_gQksAgXh-P7eGut4AaABAg,uelHwf8o7_U,"Youtube no te la recomendo, tu la buscaste :)",2024-02-01T21:20:42Z,2024-02-21T05:46:34Z,0,0,,,1
222,Ugx3C24QOkkuXah1PKd4AaABAg,uelHwf8o7_U,"I was really young when I listened and watched this for the first time and I just couldn’t understand how you could love someone that hurts you so much.
I need thought I would be living this one day, but here I am.",2024-02-03T17:28:46Z,2024-02-21T05:46:34Z,1,1,0,0,0
223,UgzpYRHpJtGwfLhnUm54AaABAg,uelHwf8o7_U,❤,2024-02-19T00:57:13Z,2024-02-21T05:46:33Z,0,0,0,0,0
224,Ugx99dOCwmanO61JHtF4AaABAg,uelHwf8o7_U,1st Feb 2024,2024-02-01T16:08:21Z,2024-02-21T05:46:34Z,0,0,0,0,0
225,UgziJF8Ro-D1O0XjNtJ4AaABAg,uelHwf8o7_U,Feb 2024,2024-02-06T12:54:35Z,2024-02-21T05:46:33Z,1,0,0,0,0
226,UgxpLfcjZZ199tmW6Dh4AaABAg,uelHwf8o7_U,rizz frodo bruv,2024-01-31T13:47:41Z,2024-02-21T05:46:34Z,0,0,0,1,0
227,UgyhegDIEwkmi4BphBt4AaABAg,uelHwf8o7_U,Assistia antes de ir pra escola no top 10 da MTV.,2024-02-04T22:11:06Z,2024-02-21T05:46:33Z,2,0,,,1
228,UgyjSzqfmgnS6I8MVT94AaABAg,uelHwf8o7_U,Гарний кліп,2024-02-01T23:14:50Z,2024-02-21T05:46:34Z,0,0,,,1
229,Ugx49BXmZl0leKaX_CR4AaABAg,uelHwf8o7_U,Essa é pra ouvir até 2050,2024-02-03T21:24:12Z,2024-02-21T05:46:34Z,1,0,,,1
230,UgwSm08mI-8qbEdUant4AaABAg,uelHwf8o7_U,My cousin used to listen to this song since 2019,2024-02-05T12:47:15Z,2024-02-21T05:46:33Z,1,0,0,0,0
231,Ugw6jbuYQFJUw7IC10p4AaABAg,uelHwf8o7_U,love his voice,2024-02-14T20:37:46Z,2024-02-21T05:46:33Z,1,0,0,0,0
232,UgwwThKpgac_3An_S214AaABAg,uelHwf8o7_U,Who wotching 2024 😢,2024-02-10T08:42:38Z,2024-02-21T05:46:33Z,0,0,0,0,0
233,UgwiOl4VVjvDEZ_x2D94AaABAg,uelHwf8o7_U,2024😂❤,2024-02-12T14:56:32Z,2024-02-21T05:46:33Z,0,0,0,0,0
234,UgzT_TWdIfmexuTt0r14AaABAg,uelHwf8o7_U,Love you from Nepal ❤,2024-02-16T15:38:04Z,2024-02-21T05:46:33Z,1,0,0,0,0
235,Ugw8zcEaTJTeLZ5_xL94AaABAg,uelHwf8o7_U,Кайф,2024-02-03T14:01:13Z,2024-02-21T05:46:34Z,0,0,,,1
236,UgwXaNaGjnS9tKLfG5N4AaABAg,uelHwf8o7_U,Anyone 2024,2024-02-08T15:43:28Z,2024-02-21T05:46:33Z,2,0,0,0,0
237,UgwJMjB6mpDL4jhZBUp4AaABAg,uelHwf8o7_U,When I feel the vibe and living in that moment. The song now has new meaning when it happens to you,2024-02-07T23:06:26Z,2024-02-21T05:46:33Z,0,0,0,0,0
238,Ugx8MrCrrhwhUbAhta94AaABAg,uelHwf8o7_U,Шедевр 👍,2024-02-11T17:54:22Z,2024-02-21T05:46:33Z,1,0,,,1
239,UgxYvqvV6PIvVuCEwnt4AaABAg,uelHwf8o7_U,ROY LA VIES DE LE COMNDAMNATION VOL EXCROQUE MATERIEL AU CRIME TANTION DE EXCROQUE DE LA PERSSONNE donne la Rue au a la Maison au done la librarie Tentation de Materiel Done la societe Vie Au salue donne la vie STOP.,2024-02-08T19:21:02Z,2024-02-21T05:46:33Z,0,0,,,1
240,UgyCLhs_0-CqgYXqM4x4AaABAg,uelHwf8o7_U,It's over the love sickly,2024-01-30T19:24:45Z,2024-02-21T05:46:34Z,0,0,0,0,0
241,UgywtSmVUITj6jMhu6F4AaABAg,uelHwf8o7_U,this is one of those early 2010s songs that i am always surprised i still know every single word even after not listening to it for years. it’s just that good.,2024-02-16T04:59:02Z,2024-02-21T05:46:33Z,0,0,0,0,0
242,Ugy2r5-N-LtdhAwYvFp4AaABAg,uelHwf8o7_U,Ive been microchipped in my ears all done in my sleep. From my Brigham city apts 3 n half years ago. After i won a CD collection from craig charles and his record label Freestyle records. 😸😸😸😸🌎🌎🌎🤮🤮🤮 This eas done to me in November or December of 2020.,2024-02-13T03:01:03Z,2024-02-21T05:46:33Z,0,0,0,1,0
243,UgyqOUKLLtzReIQR5d14AaABAg,uelHwf8o7_U,Any one 2024 ؟,2024-02-06T14:41:39Z,2024-02-21T05:46:33Z,20,2,0,0,0
244,Ugw9FPPGHw46q4rUphV4AaABAg,uelHwf8o7_U,"bbb
kk",2024-01-28T16:23:20Z,2024-02-21T05:46:34Z,0,0,1,1,0
245,UgzOOt9NhSp83HThJ8N4AaABAg,uelHwf8o7_U,calm down is good but this is forever',2024-02-12T20:49:25Z,2024-02-21T05:46:33Z,0,0,0,0,0
246,UgwXHcjdINI2gx1KBUh4AaABAg,uelHwf8o7_U,LONDON HEIGHTS NYC WASHINGTON HEIGHTS 🌟🌟🌟🌟🌟🎶🎵🎶🎵🎵💰💰💰💯💯🇩🇴🇩🇴🇩🇴🇩🇴💚💚💚💚💛🧡💙💜🤎🩷👀,2024-02-18T18:01:41Z,2024-02-21T05:46:33Z,1,0,0,1,0
247,Ugyaeo9a9wCkVUgXavl4AaABAg,uelHwf8o7_U,Bru this fight is busin,2024-02-16T15:13:01Z,2024-02-21T05:46:33Z,1,0,0,0,0
248,UgyBCJx63XhrcuhHrJZ4AaABAg,uelHwf8o7_U,2024 🙌,2024-02-16T10:33:08Z,2024-02-21T05:46:33Z,0,0,0,0,0
249,UgxjpCHaLJJ4j8o4FO54AaABAg,uelHwf8o7_U,still here and never gets old,2024-02-08T02:11:12Z,2024-02-21T05:46:33Z,7,0,0,0,0
250,UgzjmkGonCuwmducv054AaABAg,uelHwf8o7_U,Love the lie!? Smooke weeed ewerdey!? Love the lie!? 😪,2024-02-03T01:12:57Z,2024-02-21T05:46:34Z,0,0,0,0,0
251,UgyKtIg9JHycck-MBnx4AaABAg,uelHwf8o7_U,Love you too much love ❤,2024-02-20T16:07:21Z,2024-02-21T05:46:33Z,0,0,0,0,0
252,UgzoaAkGdR1pbXVODYZ4AaABAg,uelHwf8o7_U,2024 super,2024-02-04T10:05:14Z,2024-02-21T05:46:34Z,0,0,0,0,0
253,UgxnQUOeRA2Y942_UmR4AaABAg,uelHwf8o7_U,❤❤❤❤😊😊😊😊,2024-02-15T10:09:28Z,2024-02-21T05:46:33Z,0,0,0,0,0
254,Ugw4OU_L-6lo-Pj8n854AaABAg,uelHwf8o7_U,😮,2024-02-01T04:25:20Z,2024-02-21T05:46:34Z,1,0,0,0,0
255,UgzStks8B_vG16h1coB4AaABAg,uelHwf8o7_U,in love with this song,2024-01-29T11:56:18Z,2024-02-21T05:46:34Z,1,0,0,0,0
256,UgzwcZvrpRtzbOYApdB4AaABAg,uelHwf8o7_U,Vibe boa que essa música trás ❤,2024-02-16T18:38:15Z,2024-02-21T05:46:33Z,5,0,,,1
257,UgwdkCYkpLy3QOGBhL94AaABAg,uelHwf8o7_U,i seen this song when i was 5,2024-02-04T21:25:38Z,2024-02-21T05:46:33Z,0,0,0,0,0
258,UgxkGmiCRLuXnY0PFYt4AaABAg,uelHwf8o7_U,The window pain line,2024-02-18T12:23:50Z,2024-02-21T05:46:33Z,1,0,0,0,0
259,UgwCL-n6TmYLUOqwgXh4AaABAg,uelHwf8o7_U,I'm still hereeeeeeeeeeeeee,2024-02-15T08:10:41Z,2024-02-21T05:46:33Z,0,0,0,0,0
260,UgzdMKGqKwSV2JqKcxh4AaABAg,uelHwf8o7_U,"Эту песню слушаю в дороге, кажется машина едет быстрее",2024-02-04T16:59:39Z,2024-02-21T05:46:33Z,1,0,,,1
261,UgzPGjdzwyN4eEqa8E14AaABAg,uelHwf8o7_U,"A música existe a muito tempo, e eu agora q vim ouvir ela 😂😂",2024-01-29T19:15:13Z,2024-02-21T05:46:34Z,6,0,,,1
262,Ugy_tpagNzpkOEoEp7l4AaABAg,uelHwf8o7_U,Baba peless i am not teqe manei sorri i am no tekie man so i went baka my cawentre plieas i am not teke mane so sorri pless,2024-02-02T20:53:10Z,2024-02-21T05:46:34Z,0,0,,,1
263,Ugwc_MSeScATZl20Z4Z4AaABAg,uelHwf8o7_U,Brasil 🇧🇷❤️,2024-02-20T00:38:21Z,2024-02-21T05:46:33Z,1,0,0,0,0
264,UgzOIJmXNaY_oMWPLi14AaABAg,uelHwf8o7_U,"Woah, I just realized that Charlie is in this video.",2024-02-09T21:33:02Z,2024-02-21T05:46:33Z,1,0,0,0,0
265,Ugz7edf2KO1wOq9RPHl4AaABAg,uelHwf8o7_U,Me,2024-02-01T22:07:56Z,2024-02-21T05:46:34Z,0,0,0,1,0
266,UgymJIC2mN1EuVYEyOZ4AaABAg,uelHwf8o7_U,2078 anyone???,2024-02-01T21:28:38Z,2024-02-21T05:46:34Z,1,0,0,0,0
267,Ugzm88CELtmFfEDtlSp4AaABAg,uelHwf8o7_U,Holy shit! it's a hot little hobbit!,2024-02-11T12:58:45Z,2024-02-21T05:46:33Z,0,0,0,0,0
268,UgxBZdKCJL76dpfBWlR4AaABAg,uelHwf8o7_U,Its 2024 and this song hits hard ❤,2024-02-14T15:25:24Z,2024-02-21T05:46:33Z,65,1,0,0,0
269,Ugy1DZwAHpIs3EO8jT54AaABAg,uelHwf8o7_U,I saw this song when it was 303,2024-02-21T04:59:35Z,2024-02-21T05:46:33Z,0,0,0,0,0
270,UgxFlCXUaZyZUwx37nd4AaABAg,uelHwf8o7_U,This song feels so nostalgic omg,2024-02-09T18:02:03Z,2024-02-21T05:46:33Z,0,0,0,0,0
271,UgxpbjEx5DFNV6FJgAN4AaABAg,uelHwf8o7_U,2024 anyone?😞,2024-02-10T09:20:50Z,2024-02-21T05:46:33Z,4,0,0,0,0
272,UgyNSAu1PcO4jtaPJI94AaABAg,uelHwf8o7_U,2025🎉😂,2024-02-17T18:18:52Z,2024-02-21T05:46:33Z,0,0,0,0,0
273,UgzsJr33bbnxB788g454AaABAg,uelHwf8o7_U,I vant stamd this fucking cigs headaches.,2024-02-03T08:03:14Z,2024-02-21T05:46:34Z,0,0,0,0,0
274,UgxTALvKSNApVGh-ljp4AaABAg,uelHwf8o7_U,Кто из Кыргызстана?,2024-02-08T13:53:14Z,2024-02-21T05:46:33Z,0,0,,,1
275,UgwXyXdhsJg8nMs_V594AaABAg,uelHwf8o7_U,Em’s’ second verse just proves this guys is insane,2024-01-30T21:34:29Z,2024-02-21T05:46:34Z,1,0,0,0,0
276,Ugwt7AuwRD4YMJJb-xF4AaABAg,uelHwf8o7_U,The girl who said (I can fix you),2024-01-31T04:24:02Z,2024-02-21T05:46:34Z,1,0,0,0,0
277,UgzR3ipo1ftNGb17tPN4AaABAg,uelHwf8o7_U,Radhe Radhe. Jai Shri Krishn. #JaiHind,2024-02-13T00:22:12Z,2024-02-21T05:46:33Z,1,0,,,1
278,UgyCMBOTmA3AR25e6tZ4AaABAg,uelHwf8o7_U,❤💖💖💖💖💖💖💖❤️‍🔥💖❤️‍🔥💖❤️‍🔥💖❤️‍🔥💗💓🩷💝💝🩷💓💗💞💞💘💖🔥🔥💖❤️‍🔥💘💞💗🩷💝💝🩷💓💗💞💘❤️‍🔥❤️‍🔥💖🔥🔥💖❤️‍🔥💘💞💗💓,2024-02-07T19:01:53Z,2024-02-21T05:46:33Z,0,0,0,0,0
279,UgwBV2Flv5Xh7vWlJ7B4AaABAg,uelHwf8o7_U,It's 2030 who's still here?,2024-01-31T11:49:16Z,2024-02-21T05:46:34Z,0,0,0,0,0
280,Ugz5DfKyqE9HTOgps_J4AaABAg,uelHwf8o7_U,Gran cancion❤❤❤❤❤,2024-02-11T23:49:29Z,2024-02-21T05:46:33Z,0,0,,,1
281,UgwUHLcPuajFXPpTTjp4AaABAg,uelHwf8o7_U,guys in 2024,2024-02-01T10:04:07Z,2024-02-21T05:46:34Z,0,0,0,0,0
282,Ugwl59ppmy8-5v5hrEd4AaABAg,uelHwf8o7_U,Aqui em 2024 quem tá aqui Tb 🇧🇷🇧🇷,2024-02-16T01:28:26Z,2024-02-21T05:46:33Z,2,0,,,1
283,Ugy3sPphSTJ_PVPjBcN4AaABAg,uelHwf8o7_U,As long the wrong feels right its like im in flight.....,2024-02-19T17:37:32Z,2024-02-21T05:46:33Z,0,0,0,0,0
284,Ugx_AmUZHz0MJHufYO14AaABAg,uelHwf8o7_U,Soy español y está música nunca la voy a olvidar 😊😢😢,2024-02-04T03:20:52Z,2024-02-21T05:46:34Z,0,0,,,1
285,UgyRGRUfhh6zyPClckh4AaABAg,uelHwf8o7_U,2024🎶🎶🎶🎶✌️✌️,2024-02-18T02:37:37Z,2024-02-21T05:46:33Z,1,0,0,0,0
286,UgwQlzuaHsexH4J5rPF4AaABAg,uelHwf8o7_U,Eminem and Rihanna are living legends!❤ 2024,2024-02-16T14:20:02Z,2024-02-21T05:46:33Z,0,0,0,0,0
287,Ugwy9dNaVZHHYRIGuAZ4AaABAg,uelHwf8o7_U,Eminem is your biggest fan 1:18,2024-02-19T01:40:46Z,2024-02-21T05:46:33Z,0,0,0,0,0
288,UgzX7Be4UgarsKxh3aN4AaABAg,uelHwf8o7_U,"Omg, this song has 2B visits?!",2024-02-08T20:50:35Z,2024-02-21T05:46:33Z,1,0,0,0,0
289,UgzRtMMlpgbJUloFwEN4AaABAg,uelHwf8o7_U,"Tornado meets a volcano, such a great line",2024-02-03T02:57:56Z,2024-02-21T05:46:34Z,0,0,0,0,0
290,UgxIPdxi2fOzx1e02CV4AaABAg,uelHwf8o7_U,This song never gets old ❤,2024-02-15T20:21:06Z,2024-02-21T05:46:33Z,9,0,0,0,0
291,UgxbCBGEUMQJV_7dV6t4AaABAg,uelHwf8o7_U,❤,2024-02-01T13:38:57Z,2024-02-21T05:46:34Z,0,0,0,0,0
292,Ugy59ZJPXK41J9QwBSR4AaABAg,uelHwf8o7_U,4:20,2024-02-03T03:18:14Z,2024-02-21T05:46:34Z,0,0,0,0,0
293,UgyOzE4raoSPrAIZa1p4AaABAg,uelHwf8o7_U,Amo essa música pode passar anos energia e a mesma 😍❤️✨,2024-02-20T16:45:11Z,2024-02-21T05:46:33Z,1,0,,,1
294,UgxVLHPBt8b-TDrtC8J4AaABAg,uelHwf8o7_U,We loving the way his lie with this one 🔥🔥🔥🗣🗣🗣🗣,2024-02-04T15:54:04Z,2024-02-21T05:46:33Z,0,0,0,0,0
295,UgwFEUuHBZ5jzo6ylH14AaABAg,uelHwf8o7_U,13 lat,2024-02-05T10:46:29Z,2024-02-21T05:46:33Z,0,0,0,1,0
296,UgwwSkfZNvu6YKnMszF4AaABAg,uelHwf8o7_U,ถึงจะนานแต่ก็ยังจำได้และก็ยังฟังไปจนกว่าพีๆจะร้องไม่ไหว🎉🎉🎉🎉🎉🎉🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶🫶💖💖💖💖💖💖💖💖💖💖💖💖👑👑🥰🥰🥰🥰🥰🥰🫡,2024-02-02T22:48:24Z,2024-02-21T05:46:34Z,0,0,,,1
297,UgyveKdkiXNU7LVWAS54AaABAg,uelHwf8o7_U,Who here in 2050??,2024-02-08T05:26:29Z,2024-02-21T05:46:33Z,4,0,0,0,0
298,UgzAA_2kyMoLamO3rOx4AaABAg,uelHwf8o7_U,man they don't make music like this no more...,2024-02-10T13:18:46Z,2024-02-21T05:46:33Z,3,0,0,0,0
299,UgyuiGaRF7hT5qj25WZ4AaABAg,uelHwf8o7_U,2010 forever,2024-02-21T01:59:49Z,2024-02-21T05:46:33Z,0,0,0,0,0
300,UgxE9PB2kU0QKfrlV4J4AaABAg,uelHwf8o7_U,Anyone one 2024 🥲,2024-02-18T23:32:00Z,2024-02-21T05:46:33Z,0,0,0,0,0
301,UgwF8ECjnAnn6qCX0Il4AaABAg,uelHwf8o7_U,"I am also a singer and I uploaded a video, please support me",2024-02-04T17:24:12Z,2024-02-21T05:46:33Z,0,0,0,1,0
302,Ugybc_akOA3Q7HDGF454AaABAg,uelHwf8o7_U,OMG Dominic Monahan i am shock,2024-02-17T13:39:10Z,2024-02-21T05:46:33Z,1,0,0,0,0
303,UgwZSG6xsIynX9zkfvN4AaABAg,uelHwf8o7_U,"Okay, why is nobody talking about how hot Dom is in this video...",2024-02-13T06:00:54Z,2024-02-21T05:46:33Z,0,0,0,0,0
304,Ugz-Fl3Bo8C51L6F5gl4AaABAg,uelHwf8o7_U,Xieyanyanliunianfenjiehun❤❤🎉🎉,2024-02-18T15:13:26Z,2024-02-21T05:46:33Z,1,0,1,1,0
305,UgyXX0j4rNwpU_Nap1F4AaABAg,uelHwf8o7_U,That's why I never love or marry anyone!.,2024-02-02T20:22:04Z,2024-02-21T05:46:34Z,0,0,0,0,0
306,UgyUmnwOzG24kEKpNXh4AaABAg,uelHwf8o7_U,2024 anyone 😎,2024-02-12T06:37:35Z,2024-02-21T05:46:33Z,1,0,0,0,0
307,UgzrYD9TNQCZqyRtnlV4AaABAg,uelHwf8o7_U,Jay z as usual tried to rip off and ride the wave as always not even in the same league. Always been a wannabe anyone who thinks jayz is a great rapper needs to listen to 90s rap minus jayz,2024-02-06T23:42:32Z,2024-02-21T05:46:33Z,0,0,0,0,0
308,UgzoBOv_CpKatosfJyl4AaABAg,uelHwf8o7_U,"Eu pensava que essa música era recente, eu ouvindo em 2024😂",2024-02-18T18:30:57Z,2024-02-21T05:46:33Z,0,0,,,1
309,UgyLxlAF7uBIykJI0lB4AaABAg,uelHwf8o7_U,Who’s listening to this song in 2024?,2024-02-07T00:42:01Z,2024-02-21T05:46:33Z,1,0,0,0,0
310,Ugw82X7lV0i4B4KDibt4AaABAg,uelHwf8o7_U,I like it,2024-02-03T11:34:53Z,2024-02-21T05:46:34Z,0,0,0,0,0
311,UgzPoOYyOn1eMdMJcfx4AaABAg,uelHwf8o7_U,+1,2024-01-29T19:42:19Z,2024-02-21T05:46:34Z,0,0,0,0,0
312,Ugy48UP81xRYY8_dF5x4AaABAg,uelHwf8o7_U,Still hr,2024-02-02T03:24:56Z,2024-02-21T05:46:34Z,1,0,0,0,0
313,Ugywk3EDkPfRfoGLGTR4AaABAg,uelHwf8o7_U,Ты моя умница... Что-то про любовь. Продолжай,2024-02-18T06:38:47Z,2024-02-21T05:46:33Z,0,0,,,1
314,UgwJ4iisaCay_ilC9N94AaABAg,uelHwf8o7_U,promoting abusive relationship  shit ass video🤮,2024-02-12T14:43:24Z,2024-02-21T05:46:33Z,1,0,0,0,0
315,UgxZCjXo9ILK4DcUk7d4AaABAg,uelHwf8o7_U,Ri so fit green eyes,2024-02-19T08:46:58Z,2024-02-21T05:46:33Z,0,0,0,0,0
316,UgwhSk7ky0Mt5dU1iFB4AaABAg,uelHwf8o7_U,🖤💪❤️,2024-02-05T15:06:46Z,2024-02-21T05:46:33Z,0,0,0,0,0
317,UgxWbFTHIwctZmwitWN4AaABAg,uelHwf8o7_U,Ye,2024-02-14T23:08:13Z,2024-02-21T05:46:33Z,2,0,0,1,0
318,UgwSqhooihASaHzFc1R4AaABAg,uelHwf8o7_U,"This is my motivation remix    she is from kosova  , they moved london when she was 5, you can not find a man in her clips, i am a little bit suspected, her desicon, respect, she got everything,",2024-02-16T23:11:38Z,2024-02-21T05:46:33Z,0,0,0,1,0
319,UgwRcUMXzcESSP-Ybup4AaABAg,uelHwf8o7_U,Lovewyly,2024-01-28T08:25:16Z,2024-02-21T05:46:34Z,0,0,0,0,0
320,UgzOa7j7e_widBBn3dJ4AaABAg,uelHwf8o7_U,"When this came out I was homeless, on drugs, and then jail. I now have a house, job, and husband. This song and “Clover Cage - In The Sky” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you 💕",2024-01-30T12:06:28Z,2024-02-21T05:46:34Z,40,1,0,0,0
321,UgwC194bWhsuOqrAF7V4AaABAg,uelHwf8o7_U,🦹🦹🦹,2024-02-05T00:56:51Z,2024-02-21T05:46:33Z,0,0,0,0,0
322,UgzJ_UkroYKvreauBBF4AaABAg,uelHwf8o7_U,Hahahahah I don’t Even understand the Backrownd hurting or love Wht Is This Guys🙈😰,2024-02-09T22:55:24Z,2024-02-21T05:46:33Z,0,0,0,1,0
323,Ugx4VSNLQ1jgN-1JYPp4AaABAg,uelHwf8o7_U,Yes riri i wonyt stand there ill look down from heaven laughing as you burn in hell mashal you to im going to laugh from heaven with my mother father and jamie bulger hahaha i love the way you lie but i dont straight to your face i hate you but ive the balls to tell you to your face you wont like it riri i felt it its painful so painfull i have felt that on the chariot it hurts you wont like it. No i here serenity 12 steps to heaven god gaveve me the wisdom to no the things i can change the things i cant and the wisdom to no the difference so i  am an out law a prisioner for nothing my father mother curtis me are inocent but you people arnt so now you no,2024-02-05T18:23:19Z,2024-02-21T05:46:33Z,0,0,0,0,0
324,Ugxx4aTyi0BLDOSUhKF4AaABAg,uelHwf8o7_U,❤❤❤❤,2024-02-11T08:14:00Z,2024-02-21T05:46:33Z,2,0,0,0,0
325,UgwMVNZGQbt4XfA9q3V4AaABAg,uelHwf8o7_U,Osm,2024-01-31T19:10:42Z,2024-02-21T05:46:34Z,1,0,0,0,0
326,Ugx2Uq1LXy4JiFBIuzB4AaABAg,uelHwf8o7_U,Old songs hit different,2024-02-18T21:30:58Z,2024-02-21T05:46:33Z,0,0,0,0,0
327,UgwzLvxJqF1a0X3HwGl4AaABAg,uelHwf8o7_U,I bet your watching this masterpiece in 2024,2024-02-16T06:58:38Z,2024-02-21T05:46:33Z,1,0,0,0,0
328,UgymZM3vG9nX_Znw0AF4AaABAg,uelHwf8o7_U,2024 🎉🎉,2024-02-09T04:47:47Z,2024-02-21T05:46:33Z,0,0,0,0,0
329,UgxQ5u0OU2Yhlj7HDdZ4AaABAg,uelHwf8o7_U,"Yo solo vengo porque a mi hermano le gustaba esta canción, esto me hace recordarlo.",2024-02-07T01:22:51Z,2024-02-21T05:46:33Z,0,0,,,1
330,UgzzD3YSPcVd4gdggeN4AaABAg,uelHwf8o7_U,A megan tava tão linda,2024-02-02T04:51:49Z,2024-02-21T05:46:34Z,0,0,,,1
331,Ugw6lZYop8qFvChJhAN4AaABAg,uelHwf8o7_U,My relationship with numbers,2024-02-04T20:42:19Z,2024-02-21T05:46:33Z,0,0,0,0,0
332,UgysQcHIuzz10-n_z5Z4AaABAg,uelHwf8o7_U,I was born in 2017,2024-02-19T18:28:07Z,2024-02-21T05:46:33Z,0,0,0,0,0
333,UgyQRA5QKdcCJtVM0HJ4AaABAg,uelHwf8o7_U,old,2024-02-07T02:58:38Z,2024-02-21T05:46:33Z,1,0,0,0,0
334,UgzIuxXdffnl2XCLrSF4AaABAg,uelHwf8o7_U,Who is here from the Arabic girl on TikTok?,2024-02-10T20:15:09Z,2024-02-21T05:46:33Z,1,0,0,0,0
335,UgwY-CsL_9r5zEOl_TZ4AaABAg,uelHwf8o7_U,"2024 год, есть здесь те, кто пересматривает этот шедевр?",2024-02-05T00:36:57Z,2024-02-21T05:46:33Z,1,0,,,1
336,Ugyolu09Bltcvp2fGCZ4AaABAg,uelHwf8o7_U,Rihana❤❤❤❤❤❤,2024-02-02T19:51:54Z,2024-02-21T05:46:34Z,1,0,0,0,0
337,UgxH1UM03O0JU4pw-3J4AaABAg,uelHwf8o7_U,2024 anyone?,2024-02-07T10:55:46Z,2024-02-21T05:46:33Z,5,0,0,0,0
338,Ugx8tsZJKZVzdKIjpAt4AaABAg,uelHwf8o7_U,this is 👎,2024-02-08T08:54:08Z,2024-02-21T05:46:33Z,0,0,0,0,0
339,UgwvFjNlrpOa51ULwKd4AaABAg,uelHwf8o7_U,"Вы не одиноки, это песня просто супер, для того, кто понимает.",2024-02-15T18:07:20Z,2024-02-21T05:46:33Z,0,0,,,1
340,UgySnaGutuEWL-XTTaF4AaABAg,uelHwf8o7_U,Banger still 13 years later,2024-02-13T21:26:37Z,2024-02-21T05:46:33Z,0,0,0,0,0
341,UgwZ8ZpoPrpRoVb3AHB4AaABAg,uelHwf8o7_U,2024 🇧🇷,2024-02-17T10:54:09Z,2024-02-21T05:46:33Z,0,0,0,0,0
342,Ugwvb5DKVHC9NK_Xozt4AaABAg,uelHwf8o7_U,nice!!,2024-02-10T13:52:08Z,2024-02-21T05:46:33Z,1,0,0,0,0
343,UgzsjsHBxhYHUI5tpa54AaABAg,uelHwf8o7_U,Love that part,2024-02-13T05:13:59Z,2024-02-21T05:46:33Z,1,0,0,0,0
344,UgwgHlJYEmHosxSR1DF4AaABAg,uelHwf8o7_U,timeless song,2024-02-20T09:28:42Z,2024-02-21T05:46:33Z,1,0,0,0,0
